,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49692684412002563,1.104945182800293,0.0,1.2628778219223022,0.5535774827003479,0.0,1.1937190294265747,2.261395215988159,0.0,0.0,0.13303986191749573,0.0
Er,0.0,0.0,0.0,0.0,0.0,0.2110579013824463,0.0,0.4839904308319092,0.22283320128917694,0.0,0.2576736807823181,0.4278284013271332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He,0.0,0.0,0.0,0.0,0.0,0.9135103821754456,0.0,1.6852015256881714,0.5437384843826294,0.0,1.2793346643447876,1.193943977355957,0.0,0.013809055089950562,0.0,0.0,0.0,0.0,0.0,0.0
Lu,0.0,0.0,0.0,0.0,0.0,0.0860043317079544,0.0,0.4143715798854828,0.20190778374671936,0.0,0.14742311835289001,0.5223097801208496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Si,0.05081839859485626,0.04745925962924957,0.022138327360153198,0.0,0.0,0.0,0.0,0.0,0.07895507663488388,0.2812860906124115,0.0,0.21202893555164337,0.13974334299564362,0.0,0.2585987448692322,0.5616240501403809,0.0,0.07370460033416748,0.0,0.0
Rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4648822247982025,0.825488269329071,0.0,0.8123369216918945,0.40829139947891235,0.0,0.7783857583999634,1.4060931205749512,0.0,0.026364222168922424,0.11090651899576187,0.0
Ac,0.0,0.0,0.23529483377933502,0.0,0.0,0.0,0.0,0.024550216272473335,0.14645300805568695,0.0,0.0,0.3350333571434021,0.061093300580978394,0.0,0.012339876964688301,0.24015147984027863,0.0,0.013797122985124588,0.0,0.0
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1792792081832886,2.1496167182922363,0.2037103921175003,1.0985352993011475,0.6912989020347595,0.0,1.556248664855957,2.4782557487487793,0.0,0.367923766374588,0.7426470518112183,0.0
Mo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824346423149109,0.4924027919769287,0.0,0.7436121702194214,0.32590925693511963,0.0,0.5703793168067932,1.1236594915390015,0.0,0.0,0.0,0.0
Kr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3788645267486572,0.7704848051071167,0.0,0.3853848874568939,4.93273401260376,0.4645267724990845,0.0,1.5418741703033447,4.580257892608643,0.0,0.0,0.0,0.0
As,0.0,0.021624475717544556,0.0,0.0,0.0,0.0,0.0,0.0,0.02544856071472168,0.3437713384628296,0.0,0.6813309788703918,0.2114192545413971,0.0,0.5694624185562134,1.2989932298660278,0.0,0.0,0.0,0.0
Ce,0.040314219892024994,0.011701074428856373,0.15663671493530273,0.0,0.0,0.0,0.0,0.014677020721137524,0.08518300950527191,0.0007406389340758324,0.0,0.13441604375839233,0.035578325390815735,0.0,0.0010493838926777244,0.14664509892463684,0.0,0.06908783316612244,0.0,0.0
Fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1804342120885849,0.3865324556827545,0.0,0.37567728757858276,0.19904203712940216,0.0,0.3706686496734619,0.7484370470046997,0.0,0.048580102622509,0.0,0.0
Cr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18671707808971405,0.31791573762893677,0.0,0.44254302978515625,0.20617219805717468,0.0,0.3441261649131775,0.715802013874054,0.0,0.012949667870998383,0.0,0.0
H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6881582140922546,1.3124165534973145,0.3317148685455322,0.16667675971984863,0.2449626624584198,0.0,0.654765784740448,0.9977670907974243,0.0,0.43535080552101135,0.5233402252197266,0.0
Zn,0.0578543022274971,0.0,0.03575476258993149,0.0,0.0,0.0,0.0,0.0,0.14034658670425415,0.31662946939468384,0.0,0.11569339781999588,0.10957653075456619,0.0,0.2045275866985321,0.42797723412513733,0.0,0.1258014440536499,0.0,0.0
Zr,0.012541579082608223,0.0,0.11859913170337677,0.0,0.0,0.0,0.0,0.0,0.20123295485973358,0.15180188417434692,0.0,0.274863064289093,0.15492811799049377,0.0,0.161862313747406,0.3895251750946045,0.0,0.07244973629713058,0.0,0.0
Ti,0.041128456592559814,0.015770811587572098,0.045545317232608795,0.0,0.0,0.0,0.0,0.0,0.11297871172428131,0.23527750372886658,0.0,0.20781858265399933,0.13717401027679443,0.0,0.20738205313682556,0.4692356586456299,0.0,0.07127940654754639,0.0,0.0
Cs,0.009135257452726364,0.0,0.07996543496847153,0.0,0.0,0.0,0.0,0.0,0.4630325436592102,0.6363492608070374,0.30123621225357056,0.0,0.08659142255783081,0.0,0.15420503914356232,0.22938352823257446,0.0,0.38333550095558167,0.2953962981700897,0.0
Re,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33165717124938965,0.2375473827123642,0.0,0.8505280017852783,0.2896622121334076,0.0,0.37103384733200073,0.8213706016540527,0.0,0.0,0.0,0.0
Ir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5365323424339294,0.8007349967956543,0.0,1.1286951303482056,0.5032134652137756,0.0,0.8627148866653442,1.578333854675293,0.0,0.0,0.06920376420021057,0.0
C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4606869220733643,2.828556537628174,0.0,2.9936091899871826,1.2870715856552124,0.0,2.90483021736145,5.214921951293945,0.0,0.0,0.5703451633453369,0.0
In,0.0,0.0,0.0,0.0,0.0,0.3745986223220825,0.0,0.8270981907844543,0.25997278094291687,0.0,0.5369130373001099,0.6731520295143127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4500461220741272,0.9739830493927002,0.0,0.4768314063549042,0.3093301057815552,0.0,0.7255362272262573,1.2735621929168701,0.0,0.1870480626821518,0.22456979751586914,0.0
Pr,0.0,0.0,0.17046350240707397,0.0,0.0,0.0,0.0,0.1293564736843109,0.12314003705978394,0.0,0.0,0.29414045810699463,0.0009118728339672089,0.0,0.0,0.10663555562496185,0.0,0.008942628279328346,0.0,0.0
Yb,0.00016885704826563597,0.0,0.1293206810951233,0.0,0.0,0.0,0.0,0.07865753024816513,0.08688720315694809,0.0,0.0,0.15950614213943481,0.008308942429721355,0.0,0.0,0.09580285102128983,0.0,0.06364016979932785,0.0,0.0
Mn,0.01189064234495163,0.0,8.174777030944824e-05,0.0,0.0,0.0,0.0,0.0,0.1564244031906128,0.36247989535331726,0.0,0.2504860460758209,0.15938463807106018,0.0,0.3018815815448761,0.614926815032959,0.0,0.08332376182079315,0.0,0.0
Al,0.0,0.0006460100412368774,0.0,0.0,0.0,0.0,0.0,0.0,0.07188086211681366,0.22091059386730194,0.0,0.46412912011146545,0.15533840656280518,0.0,0.3339686989784241,0.7841509580612183,0.0,0.0,0.0,0.0
K,0.0571029856801033,0.0,0.09933318942785263,0.0,0.0,0.0,0.0,0.0,0.25498467683792114,0.33213871717453003,0.10166691243648529,0.0,0.04934511333703995,0.0,0.0760333463549614,0.16603362560272217,0.0,0.24228186905384064,0.11492760479450226,0.0
La,0.0,0.0,0.09684302657842636,0.0,0.0,0.08254265785217285,0.0,0.14500248432159424,0.11433379352092743,0.0,0.0438498817384243,0.10091960430145264,0.0,0.0,0.0,0.0,0.0,0.09188580513000488,0.0,0.0
Te,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12198881804943085,0.9144094586372375,0.0,1.0708260536193848,0.35785186290740967,0.0,1.164294719696045,2.449819326400757,0.0,0.0,0.0,0.0
Np,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47590887546539307,0.18667632341384888,0.0,0.08415001630783081,0.9360944032669067,0.05087271332740784,0.0,0.0,0.2281983196735382,0.0,0.0,0.0,0.0
Y,0.004350219387561083,0.0,0.09294553101062775,0.0,0.0,0.08917758613824844,0.0,0.11872377246618271,0.11622591316699982,0.0,0.03654666244983673,0.05406051129102707,0.0,0.0,0.0,0.004737637937068939,0.0,0.11105886846780777,0.0,0.0
Se,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623288094997406,1.683877944946289,0.0,1.0428249835968018,0.509800374507904,0.0,1.4714179039001465,2.6781396865844727,0.0,0.13957610726356506,0.3660086691379547,0.0
Pa,0.0,0.0,0.10964305698871613,0.0,0.0,0.0,0.0,0.0,0.20147381722927094,0.05004492774605751,0.0,0.5566558241844177,0.18140909075737,0.0,0.17159943282604218,0.5035994052886963,0.0,0.0,0.0,0.0
Ta,0.04210246354341507,0.04401637986302376,0.14180123805999756,0.0,0.0,0.0,0.0,0.0,0.06340891122817993,0.013690821826457977,0.0,0.16389960050582886,0.05981246381998062,0.0,0.03342251852154732,0.2231399267911911,0.0,0.046216968446969986,0.0,0.0
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04232059419155121,0.5478054881095886,0.0,1.0264713764190674,0.3148413896560669,0.0,0.8926324248313904,1.9661141633987427,0.0,0.0,0.0,0.0
Bi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10618922114372253,0.34430086612701416,0.0,0.3607993721961975,0.17622624337673187,0.0,0.36930349469184875,0.7930154204368591,0.0,0.03310108929872513,0.0,0.0
Hg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36871853470802307,0.7465565204620361,0.0934237539768219,0.15117043256759644,0.16348329186439514,0.0,0.4133121371269226,0.7038900852203369,0.0,0.24799782037734985,0.2086961567401886,0.0
Ag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5897947549819946,0.9820013046264648,0.24894998967647552,0.10822191089391708,0.2023554891347885,0.0,0.45102232694625854,0.6492192149162292,0.0,0.37521690130233765,0.4058372974395752,0.0
Nd,0.0,0.0,0.1164645105600357,0.0,0.0,0.037336207926273346,0.0,0.14746634662151337,0.10859905928373337,0.0,0.01902117393910885,0.18503256142139435,0.0,0.0,0.0,0.03508806973695755,0.0,0.05686766654253006,0.0,0.0
Pd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569208025932312,1.0242682695388794,0.0,0.6921631693840027,0.40980324149131775,0.0,0.8177055716514587,1.404015302658081,0.0,0.14090918004512787,0.2241719514131546,0.0
Ni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681697607040405,0.5245661735534668,0.0,0.27622321248054504,0.20168820023536682,0.0,0.37920358777046204,0.6904121041297913,0.0,0.12884710729122162,0.07229515165090561,0.0
Th,0.0,0.0,0.18825596570968628,0.0,0.0,0.0,0.0,0.08621799945831299,0.1208215057849884,0.0,0.0,0.4126220643520355,0.048193320631980896,0.0,0.0,0.23284417390823364,0.0,0.0,0.0,0.0
Tb,0.0,0.0,0.12245941162109375,0.0,0.0,0.05362483859062195,0.0,0.23752641677856445,0.14735451340675354,0.0,0.06893205642700195,0.3074905276298523,0.0,0.0,0.0,0.004972212016582489,0.0,0.00559314526617527,0.0,0.0
