,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Sm,-0.13489505648612976,-0.20665709674358368,-0.0027194172143936157,-0.0278813187032938,-0.00660450104624033,-0.004702723119407892,0.029237374663352966,0.03002457693219185,-0.14227615296840668,0.023400988429784775,-0.013756801374256611,-0.0073488675989210606,-0.024366864934563637,0.03015458583831787,0.09951433539390564,0.10103505104780197,-0.08646557480096817,0.05428697168827057,-0.09278552234172821,0.06879044324159622
Rb,-0.053015828132629395,-0.014242867939174175,-0.0051263123750686646,0.3176800012588501,0.22373977303504944,0.17949025332927704,0.05026917904615402,0.07956814020872116,0.025854965671896935,-0.18357041478157043,0.10083398222923279,-0.06528777629137039,0.044532500207424164,-0.00560250086709857,0.13806310296058655,0.018898792564868927,-0.017121704295277596,-0.04886827617883682,0.018846942111849785,-0.03664075955748558
Ho,-0.14256800711154938,-0.2285751849412918,-0.01581842079758644,-0.08220741897821426,-0.017171362414956093,0.018169615417718887,-0.003409355878829956,0.05541219934821129,-0.061927877366542816,-0.03116730973124504,0.09953898191452026,0.06800571829080582,0.022932203486561775,0.03298052400350571,-0.008387196809053421,-0.15237842500209808,0.023242613300681114,-0.03722745180130005,0.020171988755464554,-0.02766653709113598
Os,-0.11231540888547897,0.13270917534828186,-0.24542568624019623,-0.0710219293832779,0.08046426624059677,-0.04164167866110802,-0.06284458190202713,-0.1677432656288147,-0.021517017856240273,-0.033102817833423615,0.17102259397506714,-0.04176127165555954,0.04524847865104675,0.07661142945289612,-0.05770104005932808,0.04672858119010925,-0.129842147231102,-0.02530410885810852,-0.028612401336431503,-0.031077969819307327
Cl,-0.08811021596193314,0.08729922026395798,0.03520941361784935,0.02496895007789135,-0.047857217490673065,0.0020723482593894005,0.2918493449687958,0.1519511491060257,-0.13370315730571747,-0.030891282483935356,-0.06341046094894409,-0.1018558144569397,-0.006667347624897957,-0.01936689205467701,-0.08260244876146317,0.05238790810108185,0.11992734670639038,0.2268255650997162,0.24514299631118774,0.07811597734689713
Cu,-0.1170930564403534,0.06824607402086258,0.0909886583685875,0.14705972373485565,-0.08951784670352936,0.0549132339656353,-0.07813918590545654,-0.00560214975848794,-0.06285617500543594,0.014143095351755619,0.023509936407208443,0.14938604831695557,-0.2178216129541397,0.14494401216506958,-0.12141372263431549,-0.0716833621263504,0.09094420075416565,0.24673330783843994,-0.2386844903230667,0.04069588705897331
S,-0.09344542771577835,0.09788332134485245,-0.20601513981819153,0.004000743851065636,-0.040490493178367615,0.0184064581990242,0.0213831327855587,0.018299609422683716,0.05540258064866066,0.13232511281967163,-0.009794546291232109,0.11955581605434418,-0.02920318767428398,-0.2408236414194107,0.2780243456363678,-0.1937495768070221,0.12100760638713837,0.15041950345039368,-0.030125318095088005,0.00046682555694133043
Br,-0.08632495254278183,0.06181627884507179,-0.1627178192138672,0.09382551908493042,-0.16440126299858093,0.1962059587240219,0.07182427495718002,0.14865830540657043,-0.05893457308411598,0.16187402606010437,-0.18296058475971222,0.1272822916507721,-0.023351486772298813,-0.11220388859510422,-0.11517870426177979,0.003163581481203437,-0.05090680718421936,-0.1148754209280014,0.1986425369977951,0.02518596313893795
Sc,-0.13112129271030426,-0.11872106045484543,-0.04284800961613655,-0.004899277817457914,-0.05628134310245514,0.033507369458675385,0.0265874695032835,-0.0031459275633096695,0.15869052708148956,0.034023430198431015,0.029641829431056976,-0.06152787804603577,0.07148398458957672,0.1338149607181549,-0.07589402049779892,-0.05010654032230377,0.009287530556321144,0.011808290146291256,0.20776258409023285,-0.03411470726132393
Gd,-0.13071198761463165,-0.19561190903186798,0.013700002804398537,-0.08233235776424408,-0.02180587686598301,0.0402267724275589,0.02100582793354988,0.01848907582461834,-0.12859079241752625,-0.022186726331710815,0.057614173740148544,0.08184721320867538,-0.008989003486931324,-0.036340415477752686,0.0639386922121048,0.03939763829112053,-0.11491555720567703,-0.04610510915517807,-0.06086378172039986,0.0180972907692194
Sn,-0.15605837106704712,0.11928283423185349,0.21354630589485168,0.02669546566903591,0.025141103193163872,-0.13520006835460663,-0.0450107716023922,0.11000995337963104,0.043921712785959244,0.0620548278093338,0.07596548646688461,0.03704192116856575,0.06200388818979263,-0.00036957900738343596,0.005186893977224827,0.0034955195151269436,0.004693652503192425,0.05983874946832657,-0.09854689240455627,0.06368792057037354
Sr,-0.060738518834114075,-0.06540951877832413,0.003974733874201775,0.1937405914068222,0.17811758816242218,-0.10949438810348511,0.07976929098367691,-0.27496737241744995,-0.07811354845762253,0.20670199394226074,-0.17092519998550415,0.01064260583370924,0.01410217210650444,-0.09704718738794327,-0.08679129183292389,0.13238462805747986,0.13601131737232208,-0.0046945796348154545,-0.06862346827983856,-0.1806538701057434
U,-0.11227969825267792,-0.03852643072605133,-0.013750536367297173,-0.09153856337070465,0.09870830923318863,-0.09386900812387466,0.012422345578670502,0.06920254975557327,0.050073835998773575,-0.2150522768497467,-0.09025359153747559,-0.09542609751224518,-0.26229211688041687,-0.21288982033729553,-0.04239099100232124,0.018542038276791573,-0.014783348888158798,0.1525040566921234,0.1040254458785057,-0.09718695282936096
Ru,-0.14806123077869415,0.15097931027412415,-0.20220239460468292,-0.05222184583544731,0.011708898469805717,0.018155593425035477,0.010137301869690418,-0.02971281297504902,0.008918365463614464,0.07501552253961563,0.007769576273858547,-0.01615101285278797,0.03943086043000221,0.0063263787887990475,0.11174331605434418,-0.014750102534890175,-0.02263391576707363,-0.05141545459628105,-0.11333909630775452,0.03161662444472313
W,-0.13476577401161194,0.15808089077472687,-0.030689697712659836,-0.13230302929878235,0.13181962072849274,-0.04405952990055084,0.06286366283893585,-0.011514794081449509,-0.18059054017066956,-0.1450958251953125,0.028092510998249054,-0.08013536781072617,0.07668575644493103,-0.03764736279845238,-0.07858201116323471,-0.040583137422800064,0.12774908542633057,0.15002740919589996,0.09915836900472641,0.026316117495298386
Er,-0.13963738083839417,-0.22746087610721588,-0.022957807406783104,-0.09768254309892654,0.0014528819592669606,0.00951272901147604,0.004736432805657387,0.0495508648455143,-0.058622878044843674,-0.039688073098659515,0.08662047982215881,0.08931278437376022,0.037369925528764725,0.028765780851244926,-0.010747870430350304,-0.16433238983154297,0.02158500626683235,-0.05047527700662613,0.03574676811695099,-0.04096734896302223
He,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,2.0679515313825692e-25,1.6543612251060553e-24,4.632211430296955e-23,1.3552527156068805e-20,3.3881317890172014e-21,4.336808689942018e-19,2.2768245622195593e-18,2.3592239273284576e-16,8.326672684688674e-16,1.9984014443252818e-15
Lu,-0.12991899251937866,-0.20972777903079987,-0.01116952858865261,-0.07415194809436798,-0.014559543691575527,0.01859871856868267,-0.008763606660068035,0.021921174600720406,-0.009918180294334888,-0.010039985179901123,0.11275734007358551,0.05330461263656616,0.09498275816440582,0.0707865059375763,-0.06002962961792946,-0.2073945552110672,0.11898211389780045,0.023786533623933792,0.050052084028720856,-0.06822405010461807
Si,-0.13159435987472534,0.17156098783016205,0.200658917427063,-0.10346002131700516,0.13177156448364258,-0.013089246116578579,0.04985665902495384,0.13172174990177155,-0.1324843317270279,0.0928453728556633,0.045939795672893524,-0.053918465971946716,0.054882049560546875,0.013113481923937798,0.004234455060213804,0.0029127507004886866,0.14014974236488342,-0.11661320924758911,-0.14602169394493103,0.07731792330741882
Rh,-0.14223353564739227,0.09149681776762009,-0.21180711686611176,0.0057344282977283,-0.10142376273870468,0.03068123757839203,-0.02421126514673233,-0.058348000049591064,0.02393035963177681,0.005605636164546013,-0.008888736367225647,-0.04914567619562149,0.10511400550603867,0.06721772253513336,0.05975424870848656,0.13388435542583466,-0.06604268401861191,-0.029984699562191963,0.04861714690923691,0.008350702933967113
Ac,-0.07754573225975037,-0.06736578047275543,-0.055315155535936356,0.015401124022901058,-0.03568236157298088,0.04841240495443344,0.1266019493341446,0.014894403517246246,0.12111186236143112,0.17243953049182892,-0.19881798326969147,-0.34833627939224243,-0.022733809426426888,0.263788104057312,0.12036305665969849,0.04452613741159439,-0.02082754299044609,0.07204218208789825,0.0060066827572882175,0.02357148379087448
I,-0.10112780332565308,0.10196327418088913,-0.13678911328315735,0.029415840283036232,-0.07375049591064453,0.13395144045352936,0.0774344652891159,0.12265200167894363,-0.14739486575126648,0.10597697645425797,-0.12800927460193634,0.025775551795959473,0.018481221050024033,-0.13302871584892273,-0.161452054977417,-0.05921607092022896,-0.033536963164806366,-0.07805915176868439,0.2359505146741867,-0.049358393996953964
Mo,-0.12127117067575455,0.12532898783683777,0.0024820382241159678,-0.10047995299100876,0.06269323825836182,0.01714188978075981,0.05567576736211777,-0.021277111023664474,-0.03436903655529022,-0.09439237415790558,-0.07819271087646484,0.024600669741630554,0.04784577712416649,-0.04597961902618408,0.07587666064500809,-0.062345828860998154,0.15325522422790527,0.03806798905134201,-0.004231251776218414,0.017347726970911026
Kr,-0.01415341254323721,0.00866388063877821,0.006206362508237362,0.115777887403965,-0.1665368378162384,-0.2544942796230316,0.3912893235683441,0.02106439881026745,0.11923547089099884,-0.1532098352909088,0.09416122734546661,0.08703942596912384,0.04696274548768997,0.01934504322707653,-0.04887532815337181,-0.010597839951515198,-0.08030369132757187,-0.21862098574638367,-0.21536673605442047,-0.05219247564673424
